,City_x_x,2019,2020,2021,State/Province_x,City_State_x,Matched_Index,Count,City_y,State/Province_y,Longitude,Latitude,City_State_y,City_State,matches,SUMLEV,CBSA,City,State,LSAD,DATE,POPESTIMATE,POPEST_MALE,POPEST_FEMALE,UNDER5_TOTAL,UNDER5_MALE,UNDER5_FEMALE,AGE513_TOTAL,AGE513_MALE,AGE513_FEMALE,AGE1417_TOTAL,AGE1417_MALE,AGE1417_FEMALE,AGE1824_TOTAL,AGE1824_MALE,AGE1824_FEMALE,AGE16PLUS_TOTAL,AGE16PLUS_MALE,AGE16PLUS_FEMALE,AGE18PLUS_TOTAL,AGE18PLUS_MALE,AGE18PLUS_FEMALE,AGE1544_TOTAL,AGE1544_MALE,AGE1544_FEMALE,AGE2544_TOTAL,AGE2544_MALE,AGE2544_FEMALE,AGE4564_TOTAL,AGE4564_MALE,AGE4564_FEMALE,AGE65PLUS_TOTAL,AGE65PLUS_MALE,AGE65PLUS_FEMALE,AGE04_TOTAL,AGE04_MALE,AGE04_FEMALE,AGE59_TOTAL,AGE59_MALE,AGE59_FEMALE,AGE1014_TOTAL,AGE1014_MALE,AGE1014_FEMALE,AGE1519_TOTAL,AGE1519_MALE,AGE1519_FEMALE,AGE2024_TOTAL,AGE2024_MALE,AGE2024_FEMALE,AGE2529_TOTAL,AGE2529_MALE,AGE2529_FEMALE,AGE3034_TOTAL,AGE3034_MALE,AGE3034_FEMALE,AGE3539_TOTAL,AGE3539_MALE,AGE3539_FEMALE,AGE4044_TOTAL,AGE4044_MALE,AGE4044_FEMALE,AGE4549_TOTAL,AGE4549_MALE,AGE4549_FEMALE,AGE5054_TOTAL,AGE5054_MALE,AGE5054_FEMALE,AGE5559_TOTAL,AGE5559_MALE,AGE5559_FEMALE,AGE6064_TOTAL,AGE6064_MALE,AGE6064_FEMALE,AGE6569_TOTAL,AGE6569_MALE,AGE6569_FEMALE,AGE7074_TOTAL,AGE7074_MALE,AGE7074_FEMALE,AGE7579_TOTAL,AGE7579_MALE,AGE7579_FEMALE,AGE8084_TOTAL,AGE8084_MALE,AGE8084_FEMALE,AGE85PLUS_TOTAL,AGE85PLUS_MALE,AGE85PLUS_FEMALE,MEDIAN_AGE_TOTAL,MEDIAN_AGE_MALE,MEDIAN_AGE_FEMALE,City_x_y,State_x,nb_personne_starbucks,smh,smf,age_homme,age_femme
185,Bloomington,64496,67688.0,71912.0,MNWI,"Bloomington, MNWI",290,7,Bloomington, MN,-93.24,44.86,"Bloomington,  MN","Bloomington,  MN","Bloomington, Bloomington",310.0,33460.0,Bloomington,MN,Metropolitan Statistical Area,3.0,3690512.0,1841815.0,1848697.0,221934.0,113369.0,108565.0,439222.0,224737.0,214485.0,202082.0,102774.0,99308.0,303577.0,152988.0,150589.0,2927662.0,1451954.0,1475708.0,2827274.0,1400935.0,1426339.0,1498039.0,759674.0,738365.0,1043610.0,530024.0,513586.0,928311.0,467013.0,461298.0,551776.0,250910.0,300866.0,221934.0,113369.0,108565.0,241002.0,123220.0,117782.0,249450.0,127629.0,121821.0,238258.0,121415.0,116843.0,216171.0,108235.0,107936.0,253265.0,128559.0,124706.0,266318.0,135614.0,130704.0,274323.0,138858.0,135465.0,249704.0,126993.0,122711.0,216168.0,109958.0,106210.0,233082.0,118026.0,115056.0,243490.0,122141.0,121349.0,235571.0,116888.0,118683.0,190495.0,91853.0,98642.0,151000.0,70773.0,80227.0,92603.0,42095.0,50508.0,59119.0,25154.0,33965.0,58559.0,21035.0,37524.0,37.9,37.3,38.5,Bloomington,MN,527216.0,79256.93797642362,64594.404450785245,35.51618485026998,37.04758703021642
186,Missoula,53992,57895.0,61881.0,MT,"Missoula, MT",2086,6,Missoula, MT,-114.02,46.85,"Missoula,  MT","Missoula,  MT",Missoula,310.0,33540.0,Missoula,MT,Metropolitan Statistical Area,3.0,119533.0,60092.0,59441.0,5377.0,2730.0,2647.0,11189.0,5769.0,5420.0,5251.0,2792.0,2459.0,15844.0,7874.0,7970.0,100251.0,50130.0,50121.0,97716.0,48801.0,48915.0,55224.0,28068.0,27156.0,35513.0,18134.0,17379.0,26363.0,13234.0,13129.0,19996.0,9559.0,10437.0,5377.0,2730.0,2647.0,6090.0,3150.0,2940.0,6483.0,3351.0,3132.0,7674.0,3964.0,3710.0,12037.0,5970.0,6067.0,9801.0,4894.0,4907.0,9020.0,4680.0,4340.0,8670.0,4447.0,4223.0,8022.0,4113.0,3909.0,6358.0,3259.0,3099.0,6403.0,3347.0,3056.0,6665.0,3273.0,3392.0,6937.0,3355.0,3582.0,7048.0,3352.0,3696.0,5814.0,2967.0,2847.0,3438.0,1616.0,1822.0,2041.0,973.0,1068.0,1655.0,651.0,1004.0,36.9,36.5,37.3,Missoula,MT,19922.166666666668,68150.59787076993,55542.73726467748,36.711026426146574,37.81899698861056
187,Mobile,39416,42795.0,46402.0,AL,"Mobile, AL",2089,10,Mobile, AL,-88.18,30.7,"Mobile,  AL","Mobile,  AL",Mobile,310.0,33660.0,Mobile,AL,Metropolitan Statistical Area,3.0,428220.0,204581.0,223639.0,27112.0,13825.0,13287.0,49829.0,25152.0,24677.0,22864.0,11614.0,11250.0,37050.0,18345.0,18705.0,339661.0,159704.0,179957.0,328415.0,153990.0,174425.0,165229.0,79764.0,85465.0,111229.0,52811.0,58418.0,106758.0,50671.0,56087.0,73378.0,32163.0,41215.0,27112.0,13825.0,13287.0,27359.0,13736.0,13623.0,28384.0,14422.0,13962.0,27065.0,13731.0,13334.0,26935.0,13222.0,13713.0,29095.0,14118.0,14977.0,29657.0,14019.0,15638.0,26797.0,12447.0,14350.0,25680.0,12227.0,13453.0,24469.0,11579.0,12890.0,25817.0,12318.0,13499.0,28089.0,13459.0,14630.0,28383.0,13315.0,15068.0,24597.0,11445.0,13152.0,20387.0,9235.0,11152.0,13256.0,5766.0,7490.0,8238.0,3326.0,4912.0,6900.0,2391.0,4509.0,38.5,37.1,39.6,Mobile,AL,42822.0,51364.68806377699,41862.22077197824,35.806898001280665,38.14144223503056
188,Modesto,43729,49128.0,52356.0,CA,"Modesto, CA",2090,19,Modesto, CA,-121.02,37.65,"Modesto,  CA","Modesto,  CA",Modesto,310.0,33700.0,Modesto,CA,Metropolitan Statistical Area,3.0,552999.0,276067.0,276932.0,37481.0,19184.0,18297.0,76196.0,38938.0,37258.0,35335.0,18076.0,17259.0,51770.0,26481.0,25289.0,421243.0,208716.0,212527.0,403987.0,199869.0,204118.0,230207.0,117455.0,112752.0,152215.0,77513.0,74702.0,125645.0,62589.0,63056.0,74357.0,33286.0,41071.0,37481.0,19184.0,18297.0,41037.0,20921.0,20116.0,44272.0,22632.0,21640.0,41484.0,21305.0,20179.0,36508.0,18637.0,17871.0,38569.0,19692.0,18877.0,40349.0,20445.0,19904.0,37937.0,19379.0,18558.0,35360.0,17997.0,17363.0,31837.0,16051.0,15786.0,32190.0,16212.0,15978.0,31611.0,15616.0,15995.0,30007.0,14710.0,15297.0,24938.0,11798.0,13140.0,20076.0,9182.0,10894.0,13265.0,5929.0,7336.0,8345.0,3491.0,4854.0,7733.0,2886.0,4847.0,34.6,33.8,35.4,Modesto,CA,29105.21052631579,57701.761731520666,47026.93581118934,32.82829168281613,34.595781635925064
189,Monroe,39956,43606.0,46859.0,LA,"Monroe, LA",2096,2,Monroe, LA,-92.12,32.53,"Monroe,  LA","Monroe,  LA","Monroe, Monroe",310.0,33740.0,Monroe,LA,Metropolitan Statistical Area,3.0,204884.0,98921.0,105963.0,12889.0,6589.0,6300.0,25093.0,12814.0,12279.0,11624.0,6035.0,5589.0,18616.0,9288.0,9328.0,161053.0,76531.0,84522.0,155278.0,73483.0,81795.0,79735.0,39171.0,40564.0,52438.0,25357.0,27081.0,49647.0,23670.0,25977.0,34577.0,15168.0,19409.0,12889.0,6589.0,6300.0,13818.0,7083.0,6735.0,14218.0,7240.0,6978.0,13974.0,7190.0,6784.0,13323.0,6624.0,6699.0,13085.0,6411.0,6674.0,13786.0,6660.0,7126.0,12724.0,6043.0,6681.0,12843.0,6243.0,6600.0,11599.0,5554.0,6045.0,12313.0,5935.0,6378.0,12616.0,5999.0,6617.0,13119.0,6182.0,6937.0,11785.0,5494.0,6291.0,9326.0,4244.0,5082.0,5994.0,2603.0,3391.0,3882.0,1575.0,2307.0,3590.0,1252.0,2338.0,37.9,36.4,39.3,Monroe,LA,102442.0,51816.79388390095,42230.68701537927,35.132782725609324,37.7016033898625
190,Montgomery,43084,46139.0,49310.0,AL,"Montgomery, AL",2107,6,Montgomery, AL,-86.18,32.38,"Montgomery,  AL","Montgomery,  AL",Montgomery,310.0,33860.0,Montgomery,AL,Metropolitan Statistical Area,3.0,385798.0,184233.0,201565.0,24129.0,12264.0,11865.0,45065.0,23045.0,22020.0,20526.0,10408.0,10118.0,34265.0,17345.0,16920.0,306257.0,143654.0,162603.0,296078.0,138516.0,157562.0,152254.0,73909.0,78345.0,102671.0,48832.0,53839.0,96731.0,45422.0,51309.0,62411.0,26917.0,35494.0,24129.0,12264.0,11865.0,24634.0,12650.0,11984.0,25639.0,13071.0,12568.0,24743.0,12668.0,12075.0,24840.0,12409.0,12431.0,25763.0,12466.0,13297.0,27414.0,12958.0,14456.0,25265.0,11989.0,13276.0,24229.0,11419.0,12810.0,23157.0,10774.0,12383.0,23959.0,11430.0,12529.0,25157.0,11890.0,13267.0,24458.0,11328.0,13130.0,21216.0,9547.0,11669.0,17045.0,7643.0,9402.0,11146.0,4775.0,6371.0,7012.0,2886.0,4126.0,5992.0,2066.0,3926.0,38.1,36.5,39.6,Montgomery,AL,64299.666666666664,54586.04523175513,44487.62686388043,35.2572991809285,37.918810309329494
191,Morgantown,45465,47467.0,50016.0,WV,"Morgantown, WV",2131,4,Morgantown, WV,-79.96,39.66,"Morgantown,  WV","Morgantown,  WV","Morgantown, Morganton",310.0,34060.0,Morgantown,WV,Metropolitan Statistical Area,3.0,140745.0,72628.0,68117.0,6637.0,3397.0,3240.0,12250.0,6396.0,5854.0,5285.0,2744.0,2541.0,23487.0,12318.0,11169.0,119188.0,61446.0,57742.0,116573.0,60091.0,56482.0,67313.0,35795.0,31518.0,39897.0,21459.0,18438.0,31544.0,16155.0,15389.0,21645.0,10159.0,11486.0,6637.0,3397.0,3240.0,6839.0,3559.0,3280.0,6767.0,3563.0,3204.0,10251.0,5389.0,4862.0,17165.0,8947.0,8218.0,10924.0,5932.0,4992.0,10564.0,5612.0,4952.0,9527.0,5127.0,4400.0,8882.0,4788.0,4094.0,7567.0,3993.0,3574.0,7882.0,4131.0,3751.0,7996.0,4001.0,3995.0,8099.0,4030.0,4069.0,7507.0,3650.0,3857.0,6184.0,3098.0,3086.0,3641.0,1687.0,1954.0,2270.0,1033.0,1237.0,2043.0,691.0,1352.0,35.6,34.9,36.5,Morgantown,WV,35186.25,54934.58416162118,44771.686091721254,35.972903012612214,37.53904311698989
192,Morristown,38103,41036.0,44279.0,TN,"Morristown, TN",2136,1,Morristown, TN,-83.35,36.2,"Morristown,  TN","Morristown,  TN",Morristown,310.0,34100.0,Morristown,TN,Metropolitan Statistical Area,3.0,143855.0,71402.0,72453.0,7527.0,3845.0,3682.0,15160.0,7791.0,7369.0,7585.0,3930.0,3655.0,11477.0,5862.0,5615.0,117348.0,57787.0,59561.0,113583.0,55836.0,57747.0,50454.0,25724.0,24730.0,33314.0,16915.0,16399.0,40501.0,20191.0,20310.0,28291.0,12868.0,15423.0,7527.0,3845.0,3682.0,8117.0,4205.0,3912.0,8965.0,4569.0,4396.0,8929.0,4637.0,4292.0,8211.0,4172.0,4039.0,8595.0,4472.0,4123.0,8341.0,4197.0,4144.0,7859.0,3980.0,3879.0,8519.0,4266.0,4253.0,9190.0,4582.0,4608.0,10198.0,5076.0,5122.0,10765.0,5439.0,5326.0,10348.0,5094.0,5254.0,8963.0,4315.0,4648.0,7972.0,3708.0,4264.0,5450.0,2514.0,2936.0,3356.0,1485.0,1871.0,2550.0,846.0,1704.0,43.2,41.9,44.4,Morristown,TN,143855.0,48828.64848420898,39795.348514630314,38.59298058877903,40.634797730942815
193,Anacortes,54843,58996.0,64093.0,WA,"Anacortes, WA",64,2,Anacortes, WA,-122.61,48.51,"Anacortes,  WA","Anacortes,  WA",Anacortes,310.0,34580.0,Anacortes,WA,Metropolitan Statistical Area,3.0,130696.0,65140.0,65556.0,7096.0,3664.0,3432.0,14288.0,7357.0,6931.0,6446.0,3287.0,3159.0,9513.0,4889.0,4624.0,106064.0,52435.0,53629.0,102866.0,50832.0,52034.0,47228.0,24205.0,23023.0,32928.0,16877.0,16051.0,31961.0,15770.0,16191.0,28464.0,13296.0,15168.0,7096.0,3664.0,3432.0,7828.0,4102.0,3726.0,8119.0,4103.0,4016.0,7435.0,3849.0,3586.0,6865.0,3479.0,3386.0,8100.0,4155.0,3945.0,8367.0,4322.0,4045.0,8561.0,4351.0,4210.0,7900.0,4049.0,3851.0,7019.0,3531.0,3488.0,7497.0,3762.0,3735.0,8173.0,4021.0,4152.0,9272.0,4456.0,4816.0,9235.0,4372.0,4863.0,8171.0,3897.0,4274.0,5368.0,2496.0,2872.0,3093.0,1446.0,1647.0,2597.0,1085.0,1512.0,41.8,40.6,43.1,Anacortes,WA,65348.0,70648.81618282956,57578.785189006085,38.854851089960086,40.67951064738544
194,Muncie,38762,42000.0,45325.0,IN,"Muncie, IN",2168,3,Muncie, IN,-85.42,40.19,"Muncie,  IN","Muncie,  IN",Muncie,310.0,34620.0,Muncie,IN,Metropolitan Statistical Area,3.0,111871.0,54021.0,57850.0,5182.0,2662.0,2520.0,10196.0,5209.0,4987.0,4888.0,2499.0,2389.0,21672.0,10162.0,11510.0,94146.0,44963.0,49183.0,91605.0,43651.0,47954.0,50135.0,24393.0,25742.0,24753.0,12325.0,12428.0,25892.0,12722.0,13170.0,19288.0,8442.0,10846.0,5182.0,2662.0,2520.0,5611.0,2865.0,2746.0,5763.0,2937.0,2826.0,9795.0,4637.0,5158.0,15587.0,7431.0,8156.0,7018.0,3490.0,3528.0,6116.0,3068.0,3048.0,5821.0,2901.0,2920.0,5798.0,2866.0,2932.0,5842.0,2885.0,2957.0,6485.0,3225.0,3260.0,6671.0,3263.0,3408.0,6894.0,3349.0,3545.0,6002.0,2738.0,3264.0,5163.0,2333.0,2830.0,3539.0,1546.0,1993.0,2353.0,1021.0,1332.0,2231.0,804.0,1427.0,35.7,34.9,36.6,Muncie,IN,37290.333333333336,50119.75610057454,40847.601221968245,36.19664574887544,38.01106309420916
195,Muskegon,39646,44159.0,46701.0,MI,"Muskegon, MI",2182,2,Muskegon, MI,-86.21,43.16,"Muskegon,  MI","Muskegon,  MI",Muskegon,310.0,34740.0,Muskegon,MI,Metropolitan Statistical Area,3.0,176511.0,87961.0,88550.0,10261.0,5229.0,5032.0,20484.0,10435.0,10049.0,9478.0,4889.0,4589.0,14019.0,7254.0,6765.0,140971.0,69788.0,71183.0,136288.0,67408.0,68880.0,66313.0,33937.0,32376.0,45229.0,23068.0,22161.0,45284.0,22676.0,22608.0,31756.0,14410.0,17346.0,10261.0,5229.0,5032.0,11087.0,5637.0,5450.0,11810.0,6072.0,5738.0,10855.0,5608.0,5247.0,10229.0,5261.0,4968.0,11551.0,5950.0,5601.0,11626.0,5937.0,5689.0,11199.0,5686.0,5513.0,10853.0,5495.0,5358.0,9908.0,5080.0,4828.0,10819.0,5484.0,5335.0,11930.0,5946.0,5984.0,12627.0,6166.0,6461.0,11141.0,5348.0,5793.0,8736.0,4111.0,4625.0,5368.0,2435.0,2933.0,3423.0,1451.0,1972.0,3088.0,1065.0,2023.0,39.8,38.7,40.9,Muskegon,MI,88255.5,51478.66620870328,41955.112960093174,36.8775593729039,38.81494071146245
196,Napa,74379,82643.0,90608.0,CA,"Napa, CA",2191,9,Napa, CA,-122.27,38.28,"Napa,  CA","Napa,  CA",Napa,310.0,34900.0,Napa,CA,Metropolitan Statistical Area,3.0,136207.0,68315.0,67892.0,6132.0,3094.0,3038.0,13644.0,7036.0,6608.0,7099.0,3707.0,3392.0,11437.0,5899.0,5538.0,112893.0,56344.0,56549.0,109332.0,54478.0,54854.0,51114.0,26241.0,24873.0,34339.0,17557.0,16782.0,36027.0,18197.0,17830.0,27529.0,12825.0,14704.0,6132.0,3094.0,3038.0,7123.0,3682.0,3441.0,8282.0,4276.0,4006.0,8777.0,4537.0,4240.0,7998.0,4147.0,3851.0,8271.0,4187.0,4084.0,8370.0,4219.0,4151.0,8837.0,4574.0,4263.0,8861.0,4577.0,4284.0,8485.0,4385.0,4100.0,9052.0,4562.0,4490.0,9315.0,4729.0,4586.0,9175.0,4521.0,4654.0,8353.0,3964.0,4389.0,7487.0,3613.0,3874.0,5060.0,2370.0,2690.0,3332.0,1580.0,1752.0,3297.0,1298.0,1999.0,42.4,41.5,43.4,Napa,CA,15134.111111111111,99811.93116079342,81346.72389604663,39.20925126253385,40.84257349908678
197,Franklin,61366,64368.0,70026.0,TN,"Franklin, TN",1122,8,Franklin, TN,-86.88,35.89,"Franklin,  TN","Franklin,  TN",Franklin,310.0,34980.0,Franklin,TN,Metropolitan Statistical Area,3.0,2012476.0,985827.0,1026649.0,121150.0,61726.0,59424.0,229597.0,117087.0,112510.0,106128.0,54064.0,52064.0,182200.0,90601.0,91599.0,1607693.0,779356.0,828337.0,1555601.0,752950.0,802651.0,852080.0,421494.0,430586.0,591052.0,290815.0,300237.0,500938.0,246149.0,254789.0,281411.0,125385.0,156026.0,121150.0,61726.0,59424.0,125178.0,63712.0,61466.0,131719.0,67361.0,64358.0,128920.0,65702.0,63218.0,132108.0,64977.0,67131.0,151573.0,73668.0,77905.0,156301.0,76767.0,79534.0,146386.0,72661.0,73725.0,136792.0,67719.0,69073.0,126274.0,62946.0,63328.0,128171.0,63886.0,64285.0,127132.0,62164.0,64968.0,119361.0,57153.0,62208.0,99100.0,46422.0,52678.0,79161.0,36580.0,42581.0,48613.0,21580.0,27033.0,29277.0,12113.0,17164.0,25260.0,8690.0,16570.0,37.0,36.3,37.7,Franklin,TN,251559.5,77323.5075559289,63018.658658082044,34.90663574846297,36.64612540410598
198,Milford,56888,60128.0,64643.0,CT,"Milford, CT",2049,2,Milford, CT,-73.04,41.24,"Milford,  CT","Milford,  CT",Milford,310.0,35300.0,Milford,CT,Metropolitan Statistical Area,3.0,863700.0,418403.0,445297.0,43081.0,21834.0,21247.0,86105.0,44160.0,41945.0,43306.0,22043.0,21263.0,83524.0,41678.0,41846.0,713010.0,341484.0,371526.0,691208.0,330366.0,360842.0,338751.0,167917.0,170834.0,222725.0,109666.0,113059.0,228758.0,110631.0,118127.0,156201.0,68391.0,87810.0,43081.0,21834.0,21247.0,46098.0,23568.0,22530.0,50811.0,26062.0,24749.0,58086.0,29140.0,28946.0,57940.0,29111.0,28829.0,57663.0,28888.0,28775.0,57466.0,28354.0,29112.0,55964.0,27448.0,28516.0,51632.0,24976.0,26656.0,49698.0,23931.0,25767.0,57644.0,27950.0,29694.0,61389.0,29721.0,31668.0,60027.0,29029.0,30998.0,49822.0,23557.0,26265.0,41377.0,18757.0,22620.0,28084.0,12337.0,15747.0,17566.0,7202.0,10364.0,19352.0,6538.0,12814.0,40.5,39.0,41.8,Milford,CT,431850.0,71458.7559127738,58238.88606891065,37.62841566623566,40.02362917333824
199,Metairie,55050,57532.0,61327.0,LA,"Metairie, LA",2023,5,Metairie, LA,-90.16,30.0,"Metairie,  LA","Metairie,  LA",Metairie,310.0,35380.0,Metairie,LA,Metropolitan Statistical Area,3.0,1261726.0,609916.0,651810.0,73820.0,37882.0,35938.0,141076.0,72101.0,68975.0,64909.0,33006.0,31903.0,96938.0,48287.0,48651.0,1013574.0,483081.0,530493.0,981921.0,466927.0,514994.0,491351.0,239270.0,252081.0,346462.0,166568.0,179894.0,320885.0,154607.0,166278.0,217636.0,97465.0,120171.0,73820.0,37882.0,35938.0,77038.0,39558.0,37480.0,80996.0,41134.0,39862.0,75257.0,38228.0,37029.0,69632.0,34474.0,35158.0,80909.0,39027.0,41882.0,91550.0,43410.0,48140.0,91852.0,44195.0,47657.0,82151.0,39936.0,42215.0,72581.0,35152.0,37429.0,77177.0,37358.0,39819.0,85001.0,40971.0,44030.0,86126.0,41126.0,45000.0,76021.0,36153.0,39868.0,60852.0,27989.0,32863.0,37230.0,16514.0,20716.0,22709.0,9524.0,13185.0,20824.0,7285.0,13539.0,39.4,38.5,40.3,Metairie,LA,252345.2,67807.44906272112,55263.07098611771,36.694244781248564,38.75944063454074
200,Niles,49735,54303.0,59656.0,MI,"Niles, MI",2269,1,Niles, MI,-86.25,41.82,"Niles,  MI","Niles,  MI",Niles,310.0,35660.0,Niles,MI,Metropolitan Statistical Area,3.0,153101.0,75482.0,77619.0,8220.0,4250.0,3970.0,16710.0,8492.0,8218.0,8064.0,4149.0,3915.0,12245.0,6255.0,5990.0,124118.0,60644.0,63474.0,120107.0,58591.0,61516.0,53923.0,27198.0,26725.0,35613.0,17816.0,17797.0,40443.0,20070.0,20373.0,31806.0,14450.0,17356.0,8220.0,4250.0,3970.0,9088.0,4603.0,4485.0,9621.0,4911.0,4710.0,9563.0,4959.0,4604.0,8747.0,4423.0,4324.0,8678.0,4414.0,4264.0,8889.0,4457.0,4432.0,9131.0,4486.0,4645.0,8915.0,4459.0,4456.0,8584.0,4347.0,4237.0,9815.0,4821.0,4994.0,10709.0,5344.0,5365.0,11335.0,5558.0,5777.0,10427.0,5025.0,5402.0,8598.0,3999.0,4599.0,5669.0,2602.0,3067.0,3658.0,1579.0,2079.0,3454.0,1245.0,2209.0,42.5,41.4,43.7,Niles,MI,153101.0,65830.29766475399,53651.6925967745,38.613404520282984,40.694366070163234
201,Bradenton,63279,65709.0,69376.0,FL,"Bradenton, FL",328,8,Bradenton, FL,-82.62,27.5,"Bradenton,  FL","Bradenton,  FL",Bradenton,310.0,35840.0,Bradenton,FL,Metropolitan Statistical Area,3.0,859760.0,415099.0,444661.0,32738.0,16696.0,16042.0,68672.0,35120.0,33552.0,34112.0,17451.0,16661.0,51438.0,26333.0,25105.0,741098.0,354430.0,386668.0,724238.0,345832.0,378406.0,238624.0,119537.0,119087.0,161739.0,80183.0,81556.0,227449.0,107639.0,119810.0,283612.0,131677.0,151935.0,32738.0,16696.0,16042.0,36673.0,18690.0,17983.0,40664.0,20860.0,19804.0,39715.0,20456.0,19259.0,37170.0,18898.0,18272.0,38761.0,19500.0,19261.0,40805.0,20313.0,20492.0,40806.0,20133.0,20673.0,41367.0,20237.0,21130.0,42786.0,20681.0,22105.0,52129.0,25008.0,27121.0,61392.0,28937.0,32455.0,71142.0,33013.0,38129.0,74432.0,34204.0,40228.0,76076.0,35658.0,40418.0,58069.0,27467.0,30602.0,37923.0,17939.0,19984.0,37112.0,16409.0,20703.0,53.7,52.2,55.0,Bradenton,FL,107470.0,76716.25087669872,62523.74446450945,46.21069913442336,48.21829438606039
202,Brent,45744,48643.0,52548.0,FL,"Brent, FL",328,8,Bradenton, FL,-82.62,27.5,"Bradenton,  FL","Bradenton,  FL",Brent,310.0,35840.0,Bradenton,FL,Metropolitan Statistical Area,3.0,859760.0,415099.0,444661.0,32738.0,16696.0,16042.0,68672.0,35120.0,33552.0,34112.0,17451.0,16661.0,51438.0,26333.0,25105.0,741098.0,354430.0,386668.0,724238.0,345832.0,378406.0,238624.0,119537.0,119087.0,161739.0,80183.0,81556.0,227449.0,107639.0,119810.0,283612.0,131677.0,151935.0,32738.0,16696.0,16042.0,36673.0,18690.0,17983.0,40664.0,20860.0,19804.0,39715.0,20456.0,19259.0,37170.0,18898.0,18272.0,38761.0,19500.0,19261.0,40805.0,20313.0,20492.0,40806.0,20133.0,20673.0,41367.0,20237.0,21130.0,42786.0,20681.0,22105.0,52129.0,25008.0,27121.0,61392.0,28937.0,32455.0,71142.0,33013.0,38129.0,74432.0,34204.0,40228.0,76076.0,35658.0,40418.0,58069.0,27467.0,30602.0,37923.0,17939.0,19984.0,37112.0,16409.0,20703.0,53.7,52.2,55.0,Bradenton,FL,107470.0,58107.782966281775,47357.843117519646,46.21069913442336,48.21829438606039
203,Ocala,39153,41960.0,45152.0,FL,"Ocala, FL",2372,5,Ocala, FL,-82.16,29.17,"Ocala,  FL","Ocala,  FL",Ocala,310.0,36100.0,Ocala,FL,Metropolitan Statistical Area,3.0,385915.0,186194.0,199721.0,18368.0,9469.0,8899.0,36851.0,18898.0,17953.0,17203.0,8798.0,8405.0,25142.0,12833.0,12309.0,321992.0,153370.0,168622.0,313493.0,149029.0,164464.0,120538.0,59634.0,60904.0,82520.0,40214.0,42306.0,94944.0,44767.0,50177.0,110887.0,51215.0,59672.0,18368.0,9469.0,8899.0,20048.0,10215.0,9833.0,21130.0,10894.0,10236.0,19620.0,10094.0,9526.0,18398.0,9326.0,9072.0,20557.0,10194.0,10363.0,22009.0,10729.0,11280.0,20443.0,9920.0,10523.0,19511.0,9371.0,10140.0,19468.0,9336.0,10132.0,22158.0,10598.0,11560.0,25040.0,11770.0,13270.0,28278.0,13063.0,15215.0,29594.0,13411.0,16183.0,31072.0,14458.0,16614.0,23807.0,11200.0,12607.0,15116.0,7148.0,7968.0,11298.0,4998.0,6300.0,48.4,46.6,49.9,Ocala,FL,77183.0,49932.66785706707,40695.124303509656,42.68256764449982,44.81506201150605
204,Odessa,52948,49351.0,53610.0,TX,"Odessa, TX",2384,5,Odessa, TX,-102.35,31.89,"Odessa,  TX","Odessa,  TX",Odessa,310.0,36220.0,Odessa,TX,Metropolitan Statistical Area,3.0,161091.0,82397.0,78694.0,14020.0,7091.0,6929.0,25171.0,12892.0,12279.0,10449.0,5355.0,5094.0,15845.0,8116.0,7729.0,116534.0,59647.0,56887.0,111451.0,57059.0,54392.0,71126.0,37424.0,33702.0,47578.0,25379.0,22199.0,32328.0,16420.0,15908.0,15700.0,7144.0,8556.0,14020.0,7091.0,6929.0,14145.0,7245.0,6900.0,13772.0,7073.0,6699.0,12491.0,6370.0,6121.0,11057.0,5675.0,5382.0,12133.0,6358.0,5775.0,13026.0,7007.0,6019.0,12139.0,6520.0,5619.0,10280.0,5494.0,4786.0,8967.0,4622.0,4345.0,8260.0,4216.0,4044.0,7799.0,3933.0,3866.0,7302.0,3649.0,3653.0,5657.0,2806.0,2851.0,4134.0,1942.0,2192.0,2652.0,1180.0,1472.0,1730.0,718.0,1012.0,1527.0,498.0,1029.0,31.1,31.0,31.2,Odessa,TX,32218.2,58936.290768314306,48033.076976176155,29.69264657693848,30.711731517015274
205,Clearfield,45219,48521.0,52305.0,UT,"Clearfield, UT",594,1,Clearfield, UT,-112.02,41.12,"Clearfield,  UT","Clearfield,  UT",Clearfield,310.0,36260.0,Clearfield,UT,Metropolitan Statistical Area,3.0,706696.0,359026.0,347670.0,50112.0,25742.0,24370.0,108289.0,56089.0,52200.0,50035.0,25968.0,24067.0,67231.0,35364.0,31867.0,522905.0,263923.0,258982.0,498260.0,251227.0,247033.0,307552.0,157940.0,149612.0,203165.0,103337.0,99828.0,147128.0,74500.0,72628.0,80736.0,38026.0,42710.0,50112.0,25742.0,24370.0,58226.0,30111.0,28115.0,62942.0,32707.0,30235.0,56122.0,29407.0,26715.0,48265.0,25196.0,23069.0,49948.0,25536.0,24412.0,49431.0,24821.0,24610.0,51613.0,26217.0,25396.0,52173.0,26763.0,25410.0,41589.0,21153.0,20436.0,36201.0,18328.0,17873.0,34725.0,17610.0,17115.0,34613.0,17409.0,17204.0,28516.0,13861.0,14655.0,21996.0,10579.0,11417.0,14000.0,6478.0,7522.0,8681.0,3954.0,4727.0,7543.0,3154.0,4389.0,32.7,32.1,33.4,Clearfield,UT,706696.0,57542.11530439949,46896.823973085586,31.033404265986306,32.248290045157766
